host_species,host_order,viral_richness_observed,zoonotic_richness_observed,viral_richness_base_predict,viral_richness_max_predict,zoonotic_richness_base_predict,zoonotic_richness_max_predict,missing_viruses,missing_zoonoses
Presbytis_melalophos,PRIMATES,1,0,1.8202960729233,20.2739886131961,0.754272265141996,12.8048581685073,19.2739886131961,12.8048581685073
Prionailurus_bengalensis,CARNIVORA,2,0,1.33527465548464,14.4144235820784,1.25843740223359,7.72319211494466,12.4144235820784,7.72319211494466
Procapra_gutturosa,CETARTIODACTYLA,1,1,1.20381044544434,12.205430453812,0.348612389349263,3.63215535053789,11.205430453812,2.63215535053789
Procyon_lotor,CARNIVORA,10,9,7.8736010324221,10.2605148988202,6.28583663926345,6.5005813962114,0.260514898820231,-2.4994186037886
Proechimys_guyannensis,RODENTIA,11,9,3.94445163200854,25.708904644569,8.40154775755394,16.4778433210952,14.708904644569,7.47784332109521
Proteles_cristata,CARNIVORA,1,1,1.23728616853556,16.2967430219961,0.61006317006037,8.73302106923985,15.2967430219961,7.73302106923985
Pseudalopex_gymnocercus,CARNIVORA,1,1,0.879640432579266,10.1054646581808,0.811364745533623,6.84646906874815,9.10546465818077,5.84646906874815
Pseudalopex_vetulus,CARNIVORA,1,1,1.06083669687314,14.258714764852,0.763632965454432,9.28892680491816,13.258714764852,8.28892680491816
Pseudois_nayaur,CETARTIODACTYLA,1,0,1.35694795552016,14.196208759231,0.340458366666839,4.14425777304886,13.196208759231,4.14425777304886
Pteronotus_davyi,CHIROPTERA,7,6,3.33209725375817,41.8244334710995,5.90330528563854,29.5184118904114,34.8244334710995,23.5184118904114
Pteronotus_parnellii,CHIROPTERA,8,6,3.00759477915062,36.6942481977719,6.32123572022904,25.8010640109634,28.6942481977719,19.8010640109634
Pteropus_alecto,CHIROPTERA,9,9,2.85065637495808,21.3658090404803,7.10454062758835,14.3516545845733,12.3658090404803,5.35165458457331
Pteropus_conspicillatus,CHIROPTERA,3,3,1.92476043034071,19.5151401632018,2.26179327998933,12.2916036455915,16.5151401632018,9.2916036455915
Pteropus_giganteus,CHIROPTERA,3,1,2.19498316994737,22.9636215426013,2.01934566209204,13.6184282615711,19.9636215426013,12.6184282615711
Pteropus_hypomelanus,CHIROPTERA,4,4,1.7305512529907,20.496305484778,3.08794318131919,13.3005272980896,16.496305484778,9.30052729808963
Pteropus_lylei,CHIROPTERA,5,2,1.70143524356141,21.9283961290183,3.58066093217023,13.2134402604185,16.9283961290183,11.2134402604185
Pteropus_poliocephalus,CHIROPTERA,5,4,2.70781902221053,19.1699962307875,4.45230275992854,14.9570326212248,14.1699962307875,10.9570326212248
Pteropus_rufus,CHIROPTERA,3,3,1.39640658684369,17.527673996963,2.13734075313979,10.431086866338,14.527673996963,7.43108686633799
Pteropus_scapulatus,CHIROPTERA,7,7,2.55436306147641,22.8799361714418,6.19678426720425,17.2656091055458,15.8799361714418,10.2656091055458
Pteropus_vampyrus,CHIROPTERA,2,2,2.86841850078529,31.9477061384907,1.50098191767379,20.2041876661735,29.9477061384907,18.2041876661735
Pudu_puda,CETARTIODACTYLA,1,0,0.905588353040226,11.3669310765809,0.450156402224965,4.2728011040726,10.3669310765809,4.2728011040726
Puma_concolor,CARNIVORA,8,1,4.6108759528327,16.1827338127929,5.18306452490686,10.1174980261363,8.18273381279291,9.11749802613627
Pygathrix_nemaeus,PRIMATES,1,1,2.07136427004526,19.1314912196618,0.684787510199668,11.2220568318863,18.1314912196618,10.2220568318863
Raphicerus_sharpei,CETARTIODACTYLA,1,1,1.73375469743931,20.9488981066239,0.349823110977486,6.23143047484114,19.9488981066239,5.23143047484114
Rattus_exulans,RODENTIA,3,2,6.16751548314519,25.6371372144612,1.83114144412422,14.4759637086158,22.6371372144612,12.4759637086158
Rattus_fuscipes,RODENTIA,1,1,3.16245433448416,14.2798349794029,0.771566723008291,9.88499179751788,13.2798349794029,8.88499179751788
Rattus_losea,RODENTIA,1,1,5.34820920788327,24.4668913642445,0.656624526473268,13.6899345295673,23.4668913642445,12.6899345295673
Rattus_norvegicus,RODENTIA,21,10,16.2699685574398,17.322431626811,12.2157682300755,10.5306493531206,-3.67756837318898,0.53064935312063
Rattus_tanezumi,RODENTIA,1,1,4.0169014673774,26.1811137328737,0.664785428288102,14.7142557675757,25.1811137328737,13.7142557675757
Rattus_tiomanicus,RODENTIA,2,0,4.92653073190357,23.2046094643149,1.35235936248888,13.3466006838305,21.2046094643149,13.3466006838305
Redunca_arundinum,CETARTIODACTYLA,6,2,1.89171785118673,21.7323888038702,2.12019259733177,6.43816982405703,15.7323888038702,4.43816982405703
Redunca_fulvorufula,CETARTIODACTYLA,2,1,1.96346618258801,19.2949732645371,0.697061910269168,5.68118576030069,17.2949732645371,4.68118576030069
Reithrodontomys_fulvescens,RODENTIA,1,1,1.91404445728179,20.6623015338932,0.740023761697865,13.0570306031086,19.6623015338932,12.0570306031086
Reithrodontomys_megalotis,RODENTIA,4,3,3.69423020614745,17.9579373119591,2.92292367758344,11.7572460178226,13.9579373119591,8.75724601782258
Reithrodontomys_mexicanus,RODENTIA,1,0,1.67152465464448,22.0527491475347,0.729142737336596,13.4498120735572,21.0527491475347,13.4498120735572
Rhabdomys_pumilio,RODENTIA,1,1,2.89732308892094,22.3538492654876,0.674909893375371,13.2921522808699,21.3538492654876,12.2921522808699
Rhinolophus_affinis,CHIROPTERA,1,1,3.55546428213728,33.8695663876116,0.737183400947552,21.0099007175438,32.8695663876116,20.0099007175438
Rhinolophus_blasii,CHIROPTERA,1,1,1.74787993290171,21.3250603181036,0.773455648080702,13.9391636353229,20.3250603181036,12.9391636353229
Rhinolophus_eloquens,CHIROPTERA,2,1,2.57931924097451,35.04570127583,1.35755226847824,20.8953765745083,33.04570127583,19.8953765745083
Rhinolophus_euryale,CHIROPTERA,1,1,1.81943065933912,20.2643498596921,0.762978262516031,13.5164903014789,19.2643498596921,12.5164903014789
Rhinolophus_ferrumequinum,CHIROPTERA,8,7,6.07894099569049,23.1039310030512,5.34737606512503,14.8515710325575,15.1039310030512,7.85157103255749
Rhinolophus_hildebrandti,CHIROPTERA,1,0,2.54902233661131,34.6340514718708,0.710569807298471,20.7388703244572,33.6340514718708,20.7388703244572
Rhinolophus_lepidus,CHIROPTERA,1,0,1.91622109274815,23.1536332567887,0.724555017277271,14.0434937758005,22.1536332567887,14.0434937758005
Rhinolophus_macrotis,CHIROPTERA,1,1,2.3204477550163,29.9063380526783,0.72086091401112,18.0076570145701,28.9063380526783,17.0076570145701
Rhinolophus_mehelyi,CHIROPTERA,1,1,1.87106498014805,20.1983337755019,0.78251685828409,13.5570871034006,19.1983337755019,12.5570871034006
Rhinolophus_pearsonii,CHIROPTERA,1,1,2.37599173749241,32.2830518003421,0.727348236525189,20.0316841698432,31.2830518003421,19.0316841698432
Rhinolophus_pusillus,CHIROPTERA,4,3,2.35532323264535,31.6579189354111,2.96929699777996,19.7274019727505,27.6579189354111,16.7274019727505
Rhinolophus_sinicus,CHIROPTERA,2,2,2.14517797012215,28.8333547340263,1.4666842586242,17.666382342934,26.8333547340263,15.666382342934
Rhogeessa_parvula,CHIROPTERA,1,0,2.03274810769528,26.7740595360958,0.886001017394782,19.9116720472525,25.7740595360958,19.9116720472525
Rhynchonycteris_naso,CHIROPTERA,1,1,2.57843849683771,35.0337344376703,0.86584160822094,25.3507046366907,34.0337344376703,24.3507046366907
Rousettus_aegyptiacus,CHIROPTERA,9,7,6.69081126407988,31.5146034463936,6.07962926621798,19.0122264810899,22.5146034463936,12.0122264810899
Rousettus_amplexicaudatus,CHIROPTERA,2,2,3.77271103360026,32.7805891781532,1.50151566849478,20.6590578292673,30.7805891781532,18.6590578292673
Rousettus_leschenaultii,CHIROPTERA,12,11,2.47043834618743,33.4769506648836,8.71550750727358,20.5256901827346,21.4769506648836,9.52569018273461
Rousettus_madagascariensis,CHIROPTERA,1,1,1.30028170490539,17.6671749198925,0.715796124271197,10.5883877689918,16.6671749198925,9.58838776899183
Rupicapra_pyrenaica,CETARTIODACTYLA,2,0,2.38745706639062,11.4732282717528,0.707730886367305,3.57024970015533,9.47322827175282,3.57024970015533
Rupicapra_rupicapra,CETARTIODACTYLA,1,0,5.12466239394973,12.0980627823701,0.325903415919316,3.779955010786,11.0980627823701,3.779955010786
Rusa_unicolor,CETARTIODACTYLA,1,1,2.63244637657797,25.8690385945177,0.352259775602374,7.63728662526504,24.8690385945177,6.63728662526504
Saccolaimus_flaviventris,CHIROPTERA,1,1,1.61458179915109,21.9376301000502,0.90854014281857,16.947744267141,20.9376301000502,15.947744267141
Saccolaimus_saccolaimus,CHIROPTERA,1,1,2.8062325314481,31.255094835859,0.79350452367608,20.7732273844295,30.255094835859,19.7732273844295
Saguinus_geoffroyi,PRIMATES,1,1,3.00370154432767,20.1133654587944,0.744885660799898,12.7757400204337,19.1133654587944,11.7757400204337
Saguinus_labiatus,PRIMATES,3,1,2.50674644799317,19.9148314290097,2.31004993056604,13.1797309274204,16.9148314290097,12.1797309274204
Saguinus_midas,PRIMATES,2,1,2.12038189779683,22.1831529705791,1.38464482549175,13.054354202363,20.1831529705791,12.054354202363
Saguinus_mystax,PRIMATES,1,0,4.60131689147823,22.9542587716636,0.710913096691091,14.3104892423161,21.9542587716636,14.3104892423161
Saguinus_nigricollis,PRIMATES,1,0,2.77137166551454,23.3650961119498,0.737355876114748,14.4920884939728,22.3650961119498,14.4920884939728
Saguinus_oedipus,PRIMATES,2,1,5.41814126437104,19.247385703345,1.30149951797763,11.8721321100345,17.247385703345,10.8721321100345
Saiga_tatarica,CETARTIODACTYLA,1,1,2.33302598755242,12.6406840551231,0.338899664793275,3.83912245404422,11.6406840551231,2.83912245404422
Saimiri_sciureus,PRIMATES,7,4,9.06946843808358,29.6758052008457,4.70710295825955,19.0912437121973,22.6758052008457,15.0912437121973
Sciurus_carolinensis,RODENTIA,16,10,6.99428549474893,18.0399931747641,11.3428225073764,12.5140205260417,2.03999317476414,2.5140205260417
Sciurus_niger,RODENTIA,4,4,3.94340524780082,17.8716810356592,3.02745396271954,12.415316539247,13.8716810356592,8.415316539247
Sciurus_vulgaris,RODENTIA,5,3,5.34760082104559,15.9082920177413,3.23136146404565,10.0785742895333,10.9082920177413,7.07857428953334
Scotophilus_kuhlii,CHIROPTERA,5,4,2.71512937580274,34.9930640730774,3.96043735693453,23.1530323783488,29.9930640730774,19.1530323783488
Scotophilus_nigrita,CHIROPTERA,1,0,2.84065580457798,34.6575043487285,0.822305166047471,23.8475592265273,33.6575043487285,23.8475592265273
Semnopithecus_entellus,PRIMATES,4,2,1.11913861295552,13.2548555561737,2.74755946247474,7.81468806571767,9.25485555617367,5.81468806571767
Setonix_brachyurus,DIPROTODONTIA,1,1,1.26579004857451,7.83372633321943,0.588076999023018,4.0924474334753,6.83372633321943,3.0924474334753
Sigmodon_alstoni,RODENTIA,3,1,2.25549875475836,29.7572327773066,2.49778298190292,20.7443282580071,26.7572327773066,19.7443282580071
Sigmodon_hispidus,RODENTIA,22,14,8.28094084055436,16.9935836422441,15.2053766021171,11.3881651248444,-5.00641635775595,-2.61183487515556
Sigmodon_toltecus,RODENTIA,1,1,1.88201525455831,22.7403252957785,0.751388202784067,14.5767778801981,21.7403252957785,13.5767778801981
Sorex_araneus,EULIPOTYPHLA,1,1,1.62045799914322,3.45830262083751,0.630215248793528,2.18889961890845,2.45830262083751,1.18889961890845
Spermophilus_beecheyi,RODENTIA,5,4,3.02472123630054,13.5810526155568,3.9040602602632,9.42486671856525,8.58105261555675,5.42486671856525
Spermophilus_citellus,RODENTIA,2,0,2.89048309197891,13.1631114670134,1.28303087958711,8.12357723627051,11.1631114670134,8.12357723627051
Spermophilus_columbianus,RODENTIA,1,1,1.0316195052902,13.2956932989549,0.72529420181712,8.50748334478734,12.2956932989549,7.50748334478734
Spermophilus_fulvus,RODENTIA,1,1,1.82502801794578,15.8574280304233,0.698658306787486,9.44733428454674,14.8574280304233,8.44733428454674
Spermophilus_lateralis,RODENTIA,1,1,2.82615292981639,14.7689473523995,0.712154693079396,9.65546637928791,13.7689473523995,8.65546637928791
Spermophilus_parryii,RODENTIA,1,0,1.30236664925274,17.1823759429948,0.753520061449617,11.124060355774,16.1823759429948,11.124060355774
Spermophilus_richardsonii,RODENTIA,3,2,2.3333788472123,13.760121240357,2.29019534027892,9.33386600889859,10.760121240357,7.33386600889859
Spermophilus_tridecemlineatus,RODENTIA,2,2,2.77296820764729,15.985394700721,1.47843198791524,10.9886670878521,13.985394700721,8.98866708785215
Spermophilus_undulatus,RODENTIA,1,1,2.35195153562865,15.7491215686212,0.706562112506438,9.76391107524993,14.7491215686212,8.76391107524993
Spermophilus_variegatus,RODENTIA,1,1,1.50324134152733,17.8040920198376,0.809330765037124,12.1082205209302,16.8040920198376,11.1082205209302
Sturnira_lilium,CHIROPTERA,11,9,5.33103630192316,32.992738020618,9.21401633358826,23.9140121811377,21.992738020618,14.9140121811377
Sturnira_ludovici,CHIROPTERA,1,1,2.90409753166724,35.4315269983376,0.849537626786926,25.1775468673523,34.4315269983376,24.1775468673523
Sturnira_tildae,CHIROPTERA,1,1,2.69578714007707,36.6281727804544,0.893184954910937,27.434440655684,35.6281727804544,26.434440655684
Suncus_murinus,EULIPOTYPHLA,2,1,2.16376408026616,6.10698923184825,1.30539125864486,3.86089489289874,4.10698923184825,2.86089489289874
Suricata_suricatta,CARNIVORA,1,1,0.873777481222671,8.58660734208509,0.66708679892719,5.00173417095914,7.58660734208509,4.00173417095914
Syconycteris_australis,CHIROPTERA,1,0,1.29537042667227,17.0900734207923,0.768087074826982,10.9948202197854,16.0900734207923,10.9948202197854
Sylvicapra_grimmia,CETARTIODACTYLA,3,1,3.88461703992304,21.9131250975981,1.04267144849201,6.55442426210173,18.9131250975981,5.55442426210173
Sylvilagus_aquaticus,LAGOMORPHA,1,1,0.726192822446732,9.35930058867797,0.787681628886765,6.24383052378308,8.35930058867797,5.24383052378308
Sylvilagus_audubonii,LAGOMORPHA,5,4,1.45025383158865,10.5625225502221,3.81644002369207,6.79867495795254,5.56252255022209,2.79867495795254
Sylvilagus_floridanus,LAGOMORPHA,3,1,3.62194879763912,10.1294965534598,2.03652532231186,6.48183301096506,7.12949655345981,5.48183301096506
Sylvilagus_nuttallii,LAGOMORPHA,1,1,0.734282998207284,9.68753809150905,0.767459760834319,6.21220462255213,8.68753809150905,5.21220462255213
Syncerus_caffer,CETARTIODACTYLA,9,4,12.9630965388013,27.5897674451092,2.77311811872118,8.05518995648303,18.5897674451092,4.05518995648303
Tadarida_brasiliensis,CHIROPTERA,5,5,5.52941833798955,25.2615408931377,3.91162819653682,18.267802542654,20.2615408931377,13.267802542654
Tadarida_condylura,CHIROPTERA,6,3,2.46744910645594,33.1650037271962,4.5087423692498,20.8145742310695,27.1650037271962,17.8145742310695
Tadarida_pumila,CHIROPTERA,4,1,2.91442344800519,32.4600973862448,2.96546868826121,20.1945114110078,28.4600973862448,19.1945114110078
Tadarida_teniotis,CHIROPTERA,1,1,1.71652227874021,21.5457612372681,0.784173223826811,14.6247343233901,20.5457612372681,13.6247343233901
Tamandua_tetradactyla,PILOSA,3,3,3.33651256269943,16.8870156181763,2.34811421254632,11.4120623747809,13.8870156181763,8.4120623747809
Tamias_amoenus,RODENTIA,1,1,1.01194736663143,13.7129154105225,0.735609394090228,8.56202602806912,12.7129154105225,7.56202602806912
Tamiasciurus_hudsonicus,RODENTIA,4,3,3.57466924317316,16.2748880988097,2.82054443280423,10.8047672514613,12.2748880988097,7.80476725146126
Tamias_minimus,RODENTIA,1,1,1.27848125730061,16.0474770745985,0.757953601577371,10.2459058157018,15.0474770745985,9.24590581570181
Tamias_sibiricus,RODENTIA,1,0,2.88330386266245,16.2647173679086,0.667812291487372,9.46791129794872,15.2647173679086,9.46791129794872
Tamias_striatus,RODENTIA,5,5,4.81146826363283,16.3912182218735,3.56029133268092,10.9619521203399,11.3912182218735,5.9619521203399
Tamias_umbrinus,RODENTIA,1,1,1.00138433100499,13.6059994316325,0.7575120779966,8.73950112141094,12.6059994316325,7.73950112141094
Taphozous_melanopogon,CHIROPTERA,3,2,3.5833954494632,32.0971832067461,2.35096754038116,21.5530137712114,29.0971832067461,19.5530137712114
Tatera_indica,RODENTIA,8,5,3.49982021724137,15.957352526542,5.09380613993596,9.20337867817577,7.95735252654196,4.20337867817577
Taxidea_taxus,CARNIVORA,1,1,2.62940961361155,12.028975843635,0.701737354479111,7.6048488507288,11.028975843635,6.6048488507288
Theropithecus_gelada,PRIMATES,1,1,1.88832909551394,12.9985769336053,0.703852992495427,8.12752456635572,11.9985769336053,7.12752456635572
Thomomys_talpoides,RODENTIA,1,1,1.74264120019988,15.6091825910028,0.763985845911156,10.5150359384578,14.6091825910028,9.51503593845784
Thryonomys_swinderianus,RODENTIA,1,1,4.50766059026368,31.9119689374519,0.682212761171353,18.6988055125361,30.9119689374519,17.6988055125361
Tonatia_bidens,CHIROPTERA,1,1,2.44289730441526,33.1921104677688,0.892835893744612,24.7459756233167,32.1921104677688,23.7459756233167
Trachypithecus_cristatus,PRIMATES,2,1,1.51036338731392,20.4669591051265,1.62510987746336,13.9091749226367,18.4669591051265,12.9091749226367
Trachypithecus_francoisi,PRIMATES,2,2,1.45237516316543,19.5213865095088,1.48875619802701,12.2363109933923,17.5213865095088,10.2363109933923
Tragelaphus_angasii,CETARTIODACTYLA,2,1,1.61436684502024,18.5461314572085,0.700209931682349,5.42646185047689,16.5461314572085,4.42646185047689
Tragelaphus_eurycerus,CETARTIODACTYLA,1,0,2.51623205882646,23.240369758342,0.358317613696504,6.98813636267761,22.240369758342,6.98813636267761
Tragelaphus_imberbis,CETARTIODACTYLA,2,1,1.57493546990429,19.7685657908073,0.684963483819568,5.65341228427003,17.7685657908073,4.65341228427003
Tragelaphus_oryx,CETARTIODACTYLA,7,2,4.67187490215651,24.8466155394731,2.41449342147995,7.35605157433156,17.8466155394731,5.35605157433156
Tragelaphus_scriptus,CETARTIODACTYLA,2,1,4.83784830103783,21.7020282040741,0.685512268087351,6.54658142730904,19.7020282040741,5.54658142730904
Tragelaphus_strepsiceros,CETARTIODACTYLA,7,3,4.92129944661812,22.438555492505,2.32127743321474,6.62785166910211,15.438555492505,3.62785166910211
Tragulus_javanicus,CETARTIODACTYLA,1,0,1.64584336750796,11.6517429314155,0.3572893090331,3.58391358628408,10.6517429314155,3.58391358628408
Trichosurus_vulpecula,DIPROTODONTIA,2,1,3.89747201608549,9.93406146803513,1.15648374498293,5.71534327840317,7.93406146803513,4.71534327840317
Trinomys_iheringi,RODENTIA,1,1,1.52397044407071,20.0727651627538,0.843307194657974,14.2246312293396,19.0727651627538,13.2246312293396
Tupaia_belangeri,SCANDENTIA,3,0,3.36466509750425,15.7117630640288,0.0481694500628629,0.232897768336293,12.7117630640288,0.232897768336293
Tylomys_nudicaudus,RODENTIA,1,1,1.65087713090478,21.7442989725559,0.737820667411047,13.5714540664479,20.7442989725559,12.5714540664479
Urocyon_cinereoargenteus,CARNIVORA,5,5,2.47646866865117,10.2362326865695,3.59772116974789,6.63992366069631,5.23623268656949,1.63992366069631
Uroderma_bilobatum,CHIROPTERA,5,4,2.60721261930268,35.0435662525022,4.37777135735539,25.7564053223128,30.0435662525022,21.7564053223128
Ursus_americanus,CARNIVORA,3,0,3.85294438398402,11.6951340543551,1.8470648606809,7.19268143706355,8.69513405435514,7.19268143706355
Ursus_arctos,CARNIVORA,1,1,2.96091512847161,9.74316656456481,0.548468220643225,5.53354276495202,8.74316656456481,4.53354276495202
Ursus_maritimus,CARNIVORA,3,1,1.54469505966672,7.04014902741306,1.91444971432395,4.35516274398741,4.04014902741306,3.35516274398741
Vampyrodes_caraccioli,CHIROPTERA,2,2,3.16458792130907,42.8833829752708,1.69788223060071,30.7331480355718,40.8833829752708,28.7331480355718
Varecia_variegata,PRIMATES,1,1,1.94366571718491,12.0289658848515,0.58374582780882,6.1646786094957,11.0289658848515,5.1646786094957
Vespertilio_murinus,CHIROPTERA,4,3,2.87353886383467,21.5373144144717,3.66004310433177,17.6924609987114,17.5373144144717,14.6924609987114
Vespertilio_sinensis,CHIROPTERA,1,1,1.59190886677668,20.9676066669382,0.941661640342951,16.5917328884208,19.9676066669382,15.5917328884208
Vulpes_vulpes,CARNIVORA,6,5,8.05163480502821,8.05163480502821,3.28200234423513,4.66840650246037,2.05163480502821,-0.331593497539634
Xerus_erythropus,RODENTIA,2,1,2.32046075015857,22.1048485347456,1.3317733794378,12.2988524884436,20.1048485347456,11.2988524884436
Xerus_inauris,RODENTIA,1,1,1.29254672393187,15.3086667969371,0.690822156000813,8.85803465871388,14.3086667969371,7.85803465871388
Zygodontomys_brevicauda,RODENTIA,10,6,4.05963475821223,34.2262849423446,8.36216858184043,23.9521442644157,24.2262849423446,17.9521442644157
